geometry/coordinates/0	geometry/coordinates/1	properties/id	properties/url	properties/city	properties/name	properties/state	properties/address	properties/provider	properties/postal_code	properties/provider_brand	properties/provider_brand_id	properties/provider_brand_name	properties/provider_location_id	properties/appointments_available	properties/appointments_available_all_doses	properties/appointments_available_2nd_dose_only	properties/appointment_types/unknown	properties/appointment_vaccine_types/moderna	properties/appointment_vaccine_types	properties/appointment_vaccine_types/jj	properties/appointment_vaccine_types/unknown
-82.4800108	27.9816467	141697095	https://www.healthmartcovidvaccine.com/	LAND O LAKES	LAND O LAKES PHARMACY	FL	7040 LAND O LAKES BLVD UN	health_mart	34637	health_mart	96517	Health Mart	7950	FALSE	FALSE	FALSE					
-82.7517812	27.9169513	141556959	https://www.healthmartcovidvaccine.com/	LARGO	Bay Life Health Mart Pharmacy	FL	3350 EAST BAY DR	health_mart	33771	health_mart	96517	Health Mart	7063	FALSE	FALSE	FALSE					
-82.7875429	27.8815146	141556953	https://www.healthmartcovidvaccine.com/	LARGO	Michaels Pharmacy	FL	11936 SEMINOLE BLVD	health_mart	33778	health_mart	96517	Health Mart	17310	FALSE	FALSE	FALSE					
-80.216712	26.1631637	141556153	https://www.healthmartcovidvaccine.com/	LAUDERDALE LAKES	MEDIX PHARMACY	FL	4850 W OAKLAND PARK BLVD	health_mart	33313	health_mart	96517	Health Mart	8895	FALSE	FALSE	FALSE					
-80.2017708	26.1409262	141556129	https://www.healthmartcovidvaccine.com/	Lauderhill	Better Health Mart Pharmacy	FL	1478 N STATE RD 7	health_mart	33313	health_mart	96517	Health Mart	5621	FALSE	FALSE	FALSE					
-80.2496001	26.1672023	141556204	https://www.healthmartcovidvaccine.com/	LAUDERHILL	Morrison's Rx Inc	FL	7535 W OAKLAND PARK BLVD	health_mart	33319	health_mart	96517	Health Mart	20609	FALSE	FALSE	FALSE					
-82.4071051	28.1857475	141697025	https://www.healthmartcovidvaccine.com/	LUTZ	RX EXPRESS PHARMACY	FL	24718 STATE ROAD 54	health_mart	33559	health_mart	96517	Health Mart	16701	FALSE	FALSE	FALSE					
-82.4385325	28.1835121	141697027	https://www.healthmartcovidvaccine.com/	LUTZ	Maxxycom Rx	FL	1825 COLLIER PARKWAY	health_mart	33549	health_mart	96517	Health Mart	19727	FALSE	FALSE	FALSE					
-82.1328142	30.2801447	141692632	https://www.healthmartcovidvaccine.com/	MACCLENNY	Baker Pharmacy	FL	698 W MACCLENNY AVE #682	health_mart	32063	health_mart	96517	Health Mart	20510	FALSE	FALSE	FALSE					
-82.124047	30.266351	141692633	https://www.healthmartcovidvaccine.com/	MACCLENNY	MACCLENNY PHARMACY COMPANY	FL	1254 S 6TH STREET	health_mart	32063	health_mart	96517	Health Mart	7508	FALSE	FALSE	FALSE					
-80.136396	26.935804	141556738	https://www.healthmartcovidvaccine.com/	MARGATE	MARGATE PHARMACY	FL	2458 N STATE RD 7	health_mart	33063	health_mart	96517	Health Mart	19648	FALSE	FALSE	FALSE					
-80.2042085	26.1658006	141556141	https://www.healthmartcovidvaccine.com/	MARGATE	MANNING PHARMACY	FL	3179 N STATE ROAD 7	health_mart	33063	health_mart	96517	Health Mart	22186	FALSE	FALSE	FALSE					
-85.2260276	30.7837589	141558438	https://www.healthmartcovidvaccine.com/	MARIANNA	KELSON DRUG	FL	3008 JEFFERSON ST STE B	health_mart	32446	health_mart	96517	Health Mart	4484	FALSE	FALSE	FALSE					
-85.2031977	30.7667076	141558436	https://www.healthmartcovidvaccine.com/	MARIANNA	Care Rite Pharmacy	FL	4721 HWY 90	health_mart	32446	health_mart	96517	Health Mart	15136	FALSE	FALSE	FALSE					
-80.6740236	28.2143023	141555250	https://www.healthmartcovidvaccine.com/	Melbourne	Lordoni Discount	FL	6300 N WICKHAM RD #126	health_mart	32940	health_mart	96517	Health Mart	6511	FALSE	FALSE	FALSE					
-80.6585157	28.1291171	141555259	https://www.healthmartcovidvaccine.com/	MELBOURNE	MELBOURNE RX	FL	2290 EAU GALLIE BLVD #112	health_mart	32935	health_mart	96517	Health Mart	17305	FALSE	FALSE	FALSE					
-80.5824389	28.0394752	141555269	https://www.healthmartcovidvaccine.com/	MELBOURNE	BABCOCK PHARMACY AND SURGICALS	FL	1515 PALM BAY #108	health_mart	32901	health_mart	96517	Health Mart	7420	FALSE	FALSE	FALSE					
-80.6186776	28.0966648	141555262	https://www.healthmartcovidvaccine.com/	MELBOURNE	EMPIRE SPECIALTY PHCY	FL	749 S APOLLO BLVD	health_mart	32901	health_mart	96517	Health Mart	21408	FALSE	FALSE	FALSE					
-80.6716135	28.1232199	141555253	https://www.healthmartcovidvaccine.com/	MELBOURNE	Wickham Health Mart Pharmacy	FL	1060 NORTH WICKHAM RD	health_mart	32935	health_mart	96517	Health Mart	6953	FALSE	FALSE	FALSE					
-80.3441609	25.9438734	141556300	https://www.healthmartcovidvaccine.com/	Miami	Rubio Pharmacy Discount	FL	18600 NW 87 AVE UNIT 109	health_mart	33015	health_mart	96517	Health Mart	6085	FALSE	FALSE	FALSE					
-80.2388025	25.7751944	141556401	https://www.healthmartcovidvaccine.com/	Miami	Oriente Health Mart Pharmacy	FL	285 NW 27th Avenue	health_mart	33125	health_mart	96517	Health Mart	3324	FALSE	FALSE	FALSE					
-80.3030385	25.7477998	141556449	https://www.healthmartcovidvaccine.com/	Miami	Pharmag Pharmacy	FL	6622 SW 24TH STREET	health_mart	33155	health_mart	96517	Health Mart	6539	FALSE	FALSE	FALSE					
-80.2224152	25.8246924	141556344	https://www.healthmartcovidvaccine.com/	MIAMI	BTV Pharmacy	FL	1495 NW 54TH ST	health_mart	33142	health_mart	96517	Health Mart	6820	FALSE	FALSE	FALSE					
-80.271477	25.7717129	141556414	https://www.healthmartcovidvaccine.com/	MIAMI	SALUS PHARMACY	FL	4677 W FLAGLER ST	health_mart	33134	health_mart	96517	Health Mart	7868	FALSE	FALSE	FALSE					
-80.4012581	25.7299964	141556488	https://www.healthmartcovidvaccine.com/	MIAMI	OCEANVIEW PHARMACY	FL	12753 SW 42ND ST.	health_mart	33175	health_mart	96517	Health Mart	19713	FALSE	FALSE	FALSE					
-80.318055	25.791843	141556410	https://www.healthmartcovidvaccine.com/	MIAMI	LA COLONIAL PHARMACY SERVICES	FL	7235 CORPORATE CTR DR #D	health_mart	33126	health_mart	96517	Health Mart	9144	FALSE	FALSE	FALSE					
-80.2455931	25.9348272	141556265	https://www.healthmartcovidvaccine.com/	MIAMI GARDENS	SIR CHARLES PHARMACY	FL	17560 NW 27TH STE119	health_mart	33056	health_mart	96517	Health Mart	8950	FALSE	FALSE	FALSE					
-80.3235109	25.8694641	141556335	https://www.healthmartcovidvaccine.com/	MIAMI LAKES	My Care Pharmacy	FL	15518 NW 77TH COURT	health_mart	33016	health_mart	96517	Health Mart	3837	FALSE	FALSE	FALSE					
-81.8707128	30.0655015	141554283	https://www.healthmartcovidvaccine.com/	MIDDLEBURG	DENNING'S PHARMACY	FL	"2620 BLANDING BLVD, STE 2"	health_mart	32068	health_mart	96517	Health Mart	17481	FALSE	FALSE	FALSE					
-80.3025301	25.9786686	141556260	https://www.healthmartcovidvaccine.com/	MIRAMAR	ZENCARE PHARMACY	FL	12140 MIRAMAR PKWY	health_mart	33025	health_mart	96517	Health Mart	19576	FALSE	FALSE	FALSE					
-87.351149	30.717567	141554853	https://www.healthmartcovidvaccine.com/	Molino	Scotts Health Pharmacy	FL	6505 Hwy 29 N	health_mart	32577	health_mart	96517	Health Mart	4424	FALSE	FALSE	FALSE					
-81.974122	27.9310731	141556991	https://www.healthmartcovidvaccine.com/	MULBERRY	Noble care pharmacy	FL	7066 N CHURCH AVE	health_mart	33860	health_mart	96517	Health Mart	9726	FALSE	FALSE	FALSE					
-81.80853	26.162928	141707231	https://www.healthmartcovidvaccine.com/	Naples	Gulf Shore Health Mart Pharmacy	FL	"1400 GULF SHORE BLVD N, STE 100"	health_mart	34102	health_mart	96517	Health Mart	5748	FALSE	FALSE	FALSE					
-81.7372382	26.110054	141707239	https://www.healthmartcovidvaccine.com/	NAPLES	Family Health Mart Pharmacy inc.	FL	5482 RATTLESNAKEHAMMOCKRD	health_mart	34113	health_mart	96517	Health Mart	18441	FALSE	FALSE	FALSE					
-81.735957	26.137477	141707237	https://www.healthmartcovidvaccine.com/	NAPLES	MOTHER'S PHARMACY	FL	6350 DAVIS BLVD	health_mart	34104	health_mart	96517	Health Mart	7389	FALSE	FALSE	FALSE					
-81.6883954	26.185458	141707175	https://www.healthmartcovidvaccine.com/	NAPLES	GULF SHORE APOTHECARY	FL	11669 COLLIER BLVD	health_mart	34116	health_mart	96517	Health Mart	7958	FALSE	FALSE	FALSE					
-86.86957	30.4187583	141694695	https://www.healthmartcovidvaccine.com/	NAVARRE	"Holley-Navarre Pharmacy & Gifts, LLC"	FL	8440 NEVEDA ST	health_mart	32566	health_mart	96517	Health Mart	21902	FALSE	FALSE	FALSE					
-82.723917	28.2385428	141707015	https://www.healthmartcovidvaccine.com/	NEW PORT RICHEY	FLORIDA PHARMACY	FL	5445 JAMES STREET	health_mart	34652	health_mart	96517	Health Mart	7473	FALSE	FALSE	FALSE					
-82.6939237	28.2160521	141697394	https://www.healthmartcovidvaccine.com/	NEW PORT RICHEY	Z ORANGE PHARMACY	FL	7268 STATE ROAD 54	health_mart	34653	health_mart	96517	Health Mart	20083	FALSE	FALSE	FALSE					
-82.6708899	28.2371311	141707019	https://www.healthmartcovidvaccine.com/	NEW PORT RICHEY	BE WELL PHARMACY	FL	5429 LITTLE RD	health_mart	34655	health_mart	96517	Health Mart	16683	FALSE	FALSE	FALSE					
-82.7182331	28.2163258	141697403	https://www.healthmartcovidvaccine.com/	NEW PORT RICHEY	AAP GROUP INC	FL	5812 STATE RD 54	health_mart	34652	health_mart	96517	Health Mart	20491	FALSE	FALSE	FALSE					
-82.726574	28.2540415	141557084	https://www.healthmartcovidvaccine.com/	NEW PORT RICHEY	MAXCARE PHARMACY	FL	6624 US HWY 19	health_mart	34652	health_mart	96517	Health Mart	7481	FALSE	FALSE	FALSE					
-82.7290655	28.2319902	141697411	https://www.healthmartcovidvaccine.com/	NEW PORT RICHEY	marine pharmacy	FL	5016 US HIGHWAY 19	health_mart	34652	health_mart	96517	Health Mart	17895	FALSE	FALSE	FALSE					
-82.7064599	28.2575066	141557087	https://www.healthmartcovidvaccine.com/	NEW PORT RICHEY	MASS PHARMACY	FL	6518 MASSACHUSETTS AVE	health_mart	34653	health_mart	96517	Health Mart	19818	FALSE	FALSE	FALSE					
-82.7258615	28.2504427	141557086	https://www.healthmartcovidvaccine.com/	Newport Ritchey	Royal Health Mart Pharmacy	FL	5335 MAIN STREET	health_mart	34652	health_mart	96517	Health Mart	6768	FALSE	FALSE	FALSE					
-80.924639	29.0240021	141554172	https://www.healthmartcovidvaccine.com/	New Smyrna Beach	Little Drug Health Mart Pharmacy	FL	412 Canal Street	health_mart	32168	health_mart	96517	Health Mart	3044	FALSE	FALSE	FALSE					
-80.1550975	25.8894701	141556284	https://www.healthmartcovidvaccine.com/	North Miami	Reliable Super Health Mart Pharmacy	FL	2168 NE 123RD STREET	health_mart	33181	health_mart	96517	Health Mart	5804	FALSE	FALSE	FALSE					
-80.1647867	25.9898459	141556179	https://www.healthmartcovidvaccine.com/	NORTH MIAMI BEACH	PHARMCO LLC	FL	901 N MIAMI BEACH BLVD SUITE 2	health_mart	33162	health_mart	96517	Health Mart	20213	FALSE	FALSE	FALSE					
-80.1643988	25.9260065	141556249	https://www.healthmartcovidvaccine.com/	NORTH MIAMI BEACH	prescription drug foundation	FL	1777 NE 163RD STREET	health_mart	33162	health_mart	96517	Health Mart	16999	FALSE	FALSE	FALSE					
-82.1546201	29.1701874	141695788	https://www.healthmartcovidvaccine.com/	OCALA	TLCRX	FL	1714 SW 17TH ST	health_mart	34471	health_mart	96517	Health Mart	4047	FALSE	FALSE	FALSE					
-81.30287	28.9134636	141692659	https://www.healthmartcovidvaccine.com/	ORANGE CITY	ACCARDI CLINICAL PHARMACY	FL	2583 S VOLUSIA AVE #100	health_mart	32763	health_mart	96517	Health Mart	19092	FALSE	FALSE	FALSE					
-81.2938329	28.9094902	141692664	https://www.healthmartcovidvaccine.com/	ORANGE CITY	H&R Pharmacy	FL	870 SAXON BLVD #45	health_mart	32763	health_mart	96517	Health Mart	9228	FALSE	FALSE	FALSE					
-81.2848709	28.9186695	141692662	https://www.healthmartcovidvaccine.com/	ORANGE CITY	CARENOW PHARMACY	FL	1039 HARLEY STRICKLAND BLVD STE 600	health_mart	32763	health_mart	96517	Health Mart	21858	FALSE	FALSE	FALSE					
-81.376129	28.5185235	141696017	https://www.healthmartcovidvaccine.com/	Orlando	Orlando Procare	FL	2021 SOUTH ORANGE AVE	health_mart	32806	health_mart	96517	Health Mart	5955	FALSE	FALSE	FALSE					
-81.3308908	28.4818362	141695997	https://www.healthmartcovidvaccine.com/	ORLANDO	DIRECT COMPOUND PHARMACY	FL	5060 S CONWAY ROAD	health_mart	32812	health_mart	96517	Health Mart	7641	FALSE	FALSE	FALSE					
-81.3674174	28.5642363	141696008	https://www.healthmartcovidvaccine.com/	ORLANDO	RADIANCE HEALTH RX	FL	723 VIRGINIA DR	health_mart	32803	health_mart	96517	Health Mart	18499	FALSE	FALSE	FALSE					
-81.3742022	28.495994	141696019	https://www.healthmartcovidvaccine.com/	ORLANDO	BAILEY'S PHARMACY	FL	4401 S ORANGE AVE STE 121	health_mart	32806	health_mart	96517	Health Mart	9076	FALSE	FALSE	FALSE					
-81.3115176	28.5660817	141695982	https://www.healthmartcovidvaccine.com/	ORLANDO	Tristar Pharmacy	FL	1502 N SEMORAN BLVD #154	health_mart	32807	health_mart	96517	Health Mart	9559	FALSE	FALSE	FALSE					
-81.4729088	28.538058	141557101	https://www.healthmartcovidvaccine.com/	ORLANDO	A&M PHARMACY	FL	6564 OLD WINTER GARDEN RD	health_mart	32835	health_mart	96517	Health Mart	22287	FALSE	FALSE	FALSE					
-81.363682	28.547951	141696006	https://www.healthmartcovidvaccine.com/	ORLANDO	Priority Health Rx	FL	1215 E LIVINGSTON ST #A	health_mart	32803	health_mart	96517	Health Mart	14133	FALSE	FALSE	FALSE					
-81.3115314	28.5283817	141695988	https://www.healthmartcovidvaccine.com/	ORLANDO	FAMILY PHYSICIANS RX	FL	2285 SOUTH SEMORAN BLVD	health_mart	32822	health_mart	96517	Health Mart	7375	FALSE	FALSE	FALSE					
-81.2084385	28.539545	141555278	https://www.healthmartcovidvaccine.com/	ORLANDO	RxWay Pharmacy	FL	448 S ALAFAYA TRAIL #2	health_mart	32828	health_mart	96517	Health Mart	16923	FALSE	FALSE	FALSE					
-81.4575957	28.5513145	141557104	https://www.healthmartcovidvaccine.com/	ORLANDO	PHD PHARMACY & MEDICAL SUPPLIES	FL	5600 W COLONIAL DR STE 31	health_mart	32808	health_mart	96517	Health Mart	9220	FALSE	FALSE	FALSE					
-81.374542	28.5132551	141696012	https://www.healthmartcovidvaccine.com/	ORLANDO	ANGEL'S PHARMACY	FL	259 E MICHIGAN ST	health_mart	32806	health_mart	96517	Health Mart	7761	FALSE	FALSE	FALSE					
-81.3358589	28.5548239	141695993	https://www.healthmartcovidvaccine.com/	ORLANDO	FREEDOM PHARMACY GPO	FL	3901 E COLONIAL DR STE C	health_mart	32803	health_mart	96517	Health Mart	22341	FALSE	FALSE	FALSE					
-87.1818269	30.623268	141554842	https://www.healthmartcovidvaccine.com/	PACE	Pace Pharmacy	FL	4880 WOODBINE RD	health_mart	32571	health_mart	96517	Health Mart	16702	FALSE	FALSE	FALSE					
-81.6628578	29.6416778	141554211	https://www.healthmartcovidvaccine.com/	PALATKA	First Choice Pharmacy	FL	3208 CRILL AVE #2	health_mart	32177	health_mart	96517	Health Mart	9349	FALSE	FALSE	FALSE					
-81.693765	29.6420282	141554209	https://www.healthmartcovidvaccine.com/	PALATKA	ANGELS PHARMACY II	FL	610 ZEAGLER DR	health_mart	32177	health_mart	96517	Health Mart	19703	FALSE	FALSE	FALSE					
-80.040231	26.720519	141556788	https://www.healthmartcovidvaccine.com/	Palm Beach	Fedco Health Mart Pharmacy	FL	255 Sunrise Avenue	health_mart	33480	health_mart	96517	Health Mart	2589	FALSE	FALSE	FALSE					
-80.037664	26.72036	141556783	https://www.healthmartcovidvaccine.com/	Palm Beach	Greens Health Mart Pharmacy	FL	151 N. County Road	health_mart	33480	health_mart	96517	Health Mart	2716	FALSE	FALSE	FALSE					
-80.0361803	26.7071332	141556806	https://www.healthmartcovidvaccine.com/	Palm Beach	Lewis Health Mart Pharmacy	FL	235 South Country Road	health_mart	33480	health_mart	96517	Health Mart	3000	FALSE	FALSE	FALSE					
-80.1069275	26.8107202	141556769	https://www.healthmartcovidvaccine.com/	PALM BEACH GARDENS	NORTHLAKE PHARMACY	FL	9091 N MLTARY TRL 17	health_mart	33418	health_mart	96517	Health Mart	9305	FALSE	FALSE	FALSE					
-80.097985	26.8408964	141556754	https://www.healthmartcovidvaccine.com/	PALM BEACH GARDENS	GARDENS DRUGS	FL	4270 DESIGN CENTER DR #C	health_mart	33410	health_mart	96517	Health Mart	2646	FALSE	FALSE	FALSE					
-82.7390814	28.0706647	141697378	https://www.healthmartcovidvaccine.com/	PALM HARBOR	American Affordable Drugs	FL	32866 US HIGHWAY 19 N	health_mart	34684	health_mart	96517	Health Mart	22290	FALSE	FALSE	FALSE					
-82.6913801	28.1005932	141697362	https://www.healthmartcovidvaccine.com/	PALM HARBOR	ST MARK'S PHARMACY	FL	4954 RIDGEMOOR BLVD.	health_mart	34685	health_mart	96517	Health Mart	8087	FALSE	FALSE	FALSE					
-80.0889651	26.6192297	141696814	https://www.healthmartcovidvaccine.com/	PALM SPRINGS	PharmCo Rx 1002	FL	3208 2ND AVE N BAY 4	health_mart	33461	health_mart	96517	Health Mart	8193	FALSE	FALSE	FALSE					
-80.0892356	26.6254592	141696815	https://www.healthmartcovidvaccine.com/	PALM SPRINGS	PALMS PHARMACY	FL	3491 SOUTH CONGRESS AVE	health_mart	33461	health_mart	96517	Health Mart	8440	FALSE	FALSE	FALSE					
-85.6662427	30.1901242	141693632	https://www.healthmartcovidvaccine.com/	Panama City	Gulf Coast Health Mart Pharmacy	FL	340 West 23rd Street #D2	health_mart	32405	health_mart	96517	Health Mart	5262	FALSE	FALSE	FALSE					
-85.7015428	30.1901327	141693625	https://www.healthmartcovidvaccine.com/	PANAMA CITY	RX EXPRESS PHARMACY	FL	3104 W 23RD ST	health_mart	32405	health_mart	96517	Health Mart	22191	FALSE	FALSE	FALSE					
-85.6806449	30.1900597	141693630	https://www.healthmartcovidvaccine.com/	PANAMA CITY	Jay care pharmacy	FL	1212 W 23RD STREET	health_mart	32405	health_mart	96517	Health Mart	17827	FALSE	FALSE	FALSE					
-85.590609	30.155769	141693637	https://www.healthmartcovidvaccine.com/	PANAMA CITY	CALLAWAY GULF COAST PHARMACY	FL	420 N TYNDALL PKWY	health_mart	32404	health_mart	96517	Health Mart	19871	FALSE	FALSE	FALSE					
-85.5931708	30.1216892	141693627	https://www.healthmartcovidvaccine.com/	PANAMA CITY	City Drugs Health Mart	FL	3127 E HWY 98	health_mart	32401	health_mart	96517	Health Mart	7065	FALSE	FALSE	FALSE					
-85.8239056	30.2033651	141554642	https://www.healthmartcovidvaccine.com/	PANAMA CITY BEACH	COASTAL CARE PHARMACY	FL	11939 PANAMA CITY BCH PKWY	health_mart	32407	health_mart	96517	Health Mart	7279	FALSE	FALSE	FALSE					
-80.3803487	26.0083638	141556295	https://www.healthmartcovidvaccine.com/	Pembroke Pines	Pill Box West Health Mart Pharmacy	FL	17503 PINES BLVD	health_mart	33029	health_mart	96517	Health Mart	6571	FALSE	FALSE	FALSE					
-80.2459549	26.0090908	141556213	https://www.healthmartcovidvaccine.com/	Pembroke Pines	A&A Family Pharmacy	FL	7938 PINES BLVD	health_mart	33024	health_mart	96517	Health Mart	5803	FALSE	FALSE	FALSE					
-80.2475528	26.0295572	141556209	https://www.healthmartcovidvaccine.com/	PEMBROKE PINES	PINES HEALTH MART PHARMACY	FL	2301 N UNIVERSITY DR	health_mart	33024	health_mart	96517	Health Mart	8614	FALSE	FALSE	FALSE					
-80.2975336	26.0062153	141556232	https://www.healthmartcovidvaccine.com/	PEMBROKE PINES	CORE HEALTH PHARMACY	FL	11260 PINES BLVD	health_mart	33026	health_mart	96517	Health Mart	19554	FALSE	FALSE	FALSE					
-80.2781997	26.0066157	141556223	https://www.healthmartcovidvaccine.com/	PEMBROKE PINES	SimfaRose Pharmacy	FL	10016 PINES BLVD	health_mart	33024	health_mart	96517	Health Mart	18207	FALSE	FALSE	FALSE					
-80.2762852	26.0084258	141556219	https://www.healthmartcovidvaccine.com/	PEMBROKE PINES	TRUST PHARMACY	FL	9833 PINES BLVD	health_mart	33024	health_mart	96517	Health Mart	7270	FALSE	FALSE	FALSE					
-87.2042989	30.4671038	141554816	https://www.healthmartcovidvaccine.com/	PENSACOLA	THRIF-T DRUGS	FL	4350 BAYOU BLVD STE 5	health_mart	32503	health_mart	96517	Health Mart	8450	FALSE	FALSE	FALSE					
-87.2140724	30.485914	141554820	https://www.healthmartcovidvaccine.com/	PENSACOLA	FIRST CITY DRUGS	FL	6005 COLLEGE PKWY STE 1	health_mart	32504	health_mart	96517	Health Mart	21925	FALSE	FALSE	FALSE					
-87.244185	30.418419	141554804	https://www.healthmartcovidvaccine.com/	PENSACOLA	Community Health Northwest Florida	FL	2315 W JACKSON ST	health_mart	32505	health_mart	96517	Health Mart	19843	FALSE	FALSE	FALSE					
-87.2212796	30.4338125	141554811	https://www.healthmartcovidvaccine.com/	PENSACOLA	Community Health Northwest Florida- Pharmacy	FL	14 W JORDAN ST	health_mart	32501	health_mart	96517	Health Mart	19842	FALSE	FALSE	FALSE					
-87.3149339	30.534763	141554826	https://www.healthmartcovidvaccine.com/	PENSACOLA	JACKSON PACE PHARMACY	FL	2256 W NINE MILE ROAD	health_mart	32534	health_mart	96517	Health Mart	8088	FALSE	FALSE	FALSE	TRUE				TRUE
-82.7270688	27.8389015	141697308	https://www.healthmartcovidvaccine.com/	PINELLAS PARK	Alexander Health Mart Pharmacy	FL	6540 PARK BLVD	health_mart	33781	health_mart	96517	Health Mart	6754	FALSE	FALSE	FALSE					
-82.7427701	27.8397048	141556955	https://www.healthmartcovidvaccine.com/	PINELLAS PARK	VISTACARE PHARMACY II	FL	7599 PARK BLVD #100	health_mart	33781	health_mart	96517	Health Mart	8685	FALSE	FALSE	FALSE					
-80.2416056	26.1246372	141556158	https://www.healthmartcovidvaccine.com/	PLANTATION	Prescription Pad Pharmacy	FL	333 NW 70TH AVE	health_mart	33317	health_mart	96517	Health Mart	20386	FALSE	FALSE	FALSE					
-80.2402907	26.1235367	141556150	https://www.healthmartcovidvaccine.com/	PLANTATION	INTRAMED	FL	6950 CYPRESS RD #105	health_mart	33317	health_mart	96517	Health Mart	7374	FALSE	FALSE	FALSE					
-80.1005732	26.2756746	141556245	https://www.healthmartcovidvaccine.com/	Pompano Beach	Davids Health Mart Pharmacy	FL	1637 NE 36TH ST	health_mart	33064	health_mart	96517	Health Mart	6763	FALSE	FALSE	FALSE					
-80.1573409	26.2146313	141556189	https://www.healthmartcovidvaccine.com/	Pompano Beach	Drugs 4 Health Mart Pharmacy	FL	1247 S Powerline Road	health_mart	33069	health_mart	96517	Health Mart	5004	FALSE	FALSE	FALSE					
-81.3873266	30.2270834	141554268	https://www.healthmartcovidvaccine.com/	PONTE VEDRA BEACH	"A1A Pharmacy, LLC"	FL	200 C SOLANA RD	health_mart	32082	health_mart	96517	Health Mart	17636	FALSE	FALSE	FALSE					
-81.0068083	29.1319236	141554173	https://www.healthmartcovidvaccine.com/	PORT ORANGE	COMMUNITY PHARMACY OF PORT ORANGE	FL	3755 S NOVA RD UNIT A	health_mart	32129	health_mart	96517	Health Mart	17456	FALSE	FALSE	FALSE					
-81.0305743	29.1026396	141692668	https://www.healthmartcovidvaccine.com/	PORT ORANGE	Port Orange Pharmacy	FL	5820 S WILLIAMSON BLVD #2	health_mart	32128	health_mart	96517	Health Mart	18226	FALSE	FALSE	FALSE	TRUE				TRUE
-81.0059905	29.1255923	141554174	https://www.healthmartcovidvaccine.com/	PORT ORANGE	HALIFAX PHARMACY	FL	3830 S NOVA RD	health_mart	32127	health_mart	96517	Health Mart	18326	FALSE	FALSE	FALSE					
-82.6985984	28.3262536	141557078	https://www.healthmartcovidvaccine.com/	PORT RICHEY	PA GROUP INC	FL	11618 US HIGHWAY 19	health_mart	34668	health_mart	96517	Health Mart	20498	FALSE	FALSE	FALSE					
-82.7020573	28.3044585	141557081	https://www.healthmartcovidvaccine.com/	PORT RICHEY	STAYWELL PHARMACY	FL	10112 US HIGHWAY 19	health_mart	34668	health_mart	96517	Health Mart	19097	FALSE	FALSE	FALSE					
-82.71132	28.280942	141557083	https://www.healthmartcovidvaccine.com/	PORT RICHEY	SUNTRUST PHARMACY	FL	6237 RIDGE ROAD	health_mart	34668	health_mart	96517	Health Mart	8103	FALSE	FALSE	FALSE					
-80.369467	27.267543	141696919	https://www.healthmartcovidvaccine.com/	PORT SAINT LUCIE	ASTER DISCOUNT PHARMACY	FL	718 SW PT ST LUCIE BLVD U	health_mart	34953	health_mart	96517	Health Mart	8686	FALSE	FALSE	FALSE					
-80.3273223	27.294285	141556816	https://www.healthmartcovidvaccine.com/	PORT ST LUCIE	FLORESTA PHARMACY	FL	1550 SE FLORESTA DRIVE	health_mart	34983	health_mart	96517	Health Mart	2606	FALSE	FALSE	FALSE					
-80.4364729	27.2792076	141696918	https://www.healthmartcovidvaccine.com/	PORT ST LUCIE	New Life Pharmacy & Medical Supply	FL	11200 SW VILLAGE PKWY STE 100	health_mart	34987	health_mart	96517	Health Mart	19348	FALSE	FALSE	FALSE					
-80.3886573	27.6271169	141696213	https://www.healthmartcovidvaccine.com/	PORT ST LUCIE	EASTPORT PHARMACY	FL	8972 SOUTH US HWY 1	health_mart	34952	health_mart	96517	Health Mart	7561	FALSE	FALSE	FALSE					
-80.3119929	27.3101857	141556813	https://www.healthmartcovidvaccine.com/	PORT ST LUCIE	Crosstown Pharmacy	FL	8701 S US HIGHWAY 1	health_mart	34952	health_mart	96517	Health Mart	18229	FALSE	FALSE	FALSE					
-82.268013	27.938931	141697083	https://www.healthmartcovidvaccine.com/	RIVERVIEW	MY PHARMACY OF BIG BEND	FL	13150 VAIL RIDGE DRIVE	health_mart	33579	health_mart	96517	Health Mart	9449	FALSE	FALSE	FALSE					
-82.324268	27.8642134	141556989	https://www.healthmartcovidvaccine.com/	RIVERVIEW	RX Oasis	FL	9304 BALM RIVERVIEW RD	health_mart	33569	health_mart	96517	Health Mart	9054	FALSE	FALSE	FALSE					
-82.6929346	27.9912891	141697325	https://www.healthmartcovidvaccine.com/	SAFETY HARBOR	MAIN STREET PHARMACY	FL	531 MAIN STREET STE K	health_mart	34695	health_mart	96517	Health Mart	20265	FALSE	FALSE	FALSE					
-81.2977931	28.245457	141696038	https://www.healthmartcovidvaccine.com/	SAINT CLOUD	PRESCRIPTIONS UNLIMITED	FL	2521 13TH ST STE A	health_mart	34769	health_mart	96517	Health Mart	3462	FALSE	FALSE	FALSE					
-82.7258311	27.8067284	141697298	https://www.healthmartcovidvaccine.com/	Saint Petersburg	Southcare Health Mart Pharmacy	FL	6499 38TH AVE N SUITE A1	health_mart	33713	health_mart	96517	Health Mart	5335	FALSE	FALSE	FALSE					
-82.076738	26.437474	141557009	https://www.healthmartcovidvaccine.com/	SANIBEL	Island Health Mart Pharmacy	FL	2330 PALM RIDGE ROAD #12	health_mart	33957	health_mart	96517	Health Mart	2858	FALSE	FALSE	FALSE					
